orig_path,label,index,ImagePath
Kvasir v2/dyed-resection-margins/dyed-resection-margins/12a93a57-46d0-4bdb-a294-6a31d92d2de8.jpg,dyed-resection-margins,5,01869.jpg
Kvasir v2/esophagitis/esophagitis/7b9d755e-f16c-4731-a5ca-42a3185dd76e.jpg,esophagitis,7,01870.jpg
Kvasir v2/normal-pylorus/normal-pylorus/67e53744-100e-476a-ba56-91bc5b0341fe.jpg,normal-pylorus,6,01871.jpg
Kvasir v2/esophagitis/esophagitis/dbfe211b-b6d3-42eb-9de8-95fd70132b40.jpg,esophagitis,7,01872.jpg
Kvasir v2/normal-cecum/normal-cecum/5cb6d900-c930-4094-91ca-ccff14a2e176.jpg,normal-cecum,1,01873.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/f8f88db2-257a-446d-a935-a457710d9091.jpg,dyed-lifted-polyps,3,01874.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/5d287826-e12a-4ca4-b949-9d0d491d1b34.jpg,dyed-lifted-polyps,3,01875.jpg
Kvasir v2/normal-cecum/normal-cecum/fd597296-296e-4147-8101-5e786d3165d5.jpg,normal-cecum,1,01876.jpg
Kvasir v2/normal/normal/38ee65bf-9078-4f74-9c87-7ef6d6e5d058.jpg,normal,8,01877.jpg
Kvasir v2/normal-cecum/normal-cecum/67d81f62-08c3-44ce-9a85-dc2fbe6da942.jpg,normal-cecum,1,01878.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/56ace314-433c-4080-8c2e-c95a75c2f59b.jpg,dyed-resection-margins,5,01879.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/de80601a-73b8-4706-a7fd-ba71db524a55.jpg,ulcerative-colitis,4,01880.jpg
Kvasir v2/polyps/polyps/0a1a515a-b974-4d1d-9735-9bc248e96ba4.jpg,polyps,2,01881.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/fb3836d2-d0a4-4626-945a-e24170d0f921.jpg,ulcerative-colitis,4,01882.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/ad10a865-c6ca-4563-9350-8a1764441b38.jpg,dyed-lifted-polyps,3,01883.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/684c9d12-a8b9-4ef1-a86b-6c0490bea656.jpg,dyed-resection-margins,5,01884.jpg
Kvasir v2/polyps/polyps/b3174fc8-49fb-4b37-b016-135211e3aa3d.jpg,polyps,2,01885.jpg
Kvasir v2/normal-pylorus/normal-pylorus/e4d473a8-87e0-4774-88de-9a0e6b2a106e.jpg,normal-pylorus,6,01886.jpg
Kvasir v2/normal-pylorus/normal-pylorus/558bf41e-67a9-4e92-b52b-a9cc3d855e5b.jpg,normal-pylorus,6,01887.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/fe36c92b-51e4-4d18-84a4-8b35d48bd866.jpg,dyed-lifted-polyps,3,01888.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/66eb8888-a893-4b60-a34d-ab2d4a8a1979.jpg,dyed-lifted-polyps,3,01889.jpg
Kvasir v2/normal-pylorus/normal-pylorus/faaf601c-5fa9-4b0f-9562-7c1ce2eff572.jpg,normal-pylorus,6,01890.jpg
Kvasir v2/normal-pylorus/normal-pylorus/acefb729-d2c1-40e9-9b11-fec09a35d08f.jpg,normal-pylorus,6,01891.jpg
Kvasir v2/esophagitis/esophagitis/5fa663c3-4622-4230-a4d5-53c712c9bb70.jpg,esophagitis,7,01892.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/451892cc-6e40-46e1-a823-a391dad63af2.jpg,dyed-resection-margins,5,01893.jpg
Kvasir v2/esophagitis/esophagitis/30cafcba-8349-41c8-947b-7de265491928.jpg,esophagitis,7,01894.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/dd4dcad0-b45a-4343-ac3d-fdd72c5cc34a.jpg,dyed-lifted-polyps,3,01895.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/5fdb3b2c-0756-4c65-9446-801768ba5807.jpg,ulcerative-colitis,4,01896.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/02952327-2303-44da-99ed-9fc0525ff6eb.jpg,ulcerative-colitis,4,01897.jpg
Kvasir v2/normal-pylorus/normal-pylorus/d275e954-c992-45c0-9238-a4abf676d2ef.jpg,normal-pylorus,6,01898.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/3bed4fc1-8e43-436c-a90b-342345c76e80.jpg,ulcerative-colitis,4,01899.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/0bf20651-4369-41e5-b62d-7689a682e994.jpg,dyed-lifted-polyps,3,01900.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/b0831ef5-3a80-4f36-815e-121bda5f7137.jpg,dyed-resection-margins,5,01901.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/4df6e3b4-bbc8-4675-aefd-3343268e1035.jpg,dyed-resection-margins,5,01902.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/5401006b-30e1-4bdb-a74b-951d44eaff98.jpg,ulcerative-colitis,4,01903.jpg
Kvasir v2/normal-cecum/normal-cecum/9bd347db-bb42-4956-8bba-f2fbb454375d.jpg,normal-cecum,1,01904.jpg
Kvasir v2/normal-cecum/normal-cecum/1f6ad53d-5fe7-4abb-abc0-6b8acb4692d6.jpg,normal-cecum,1,01905.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/2c35d62f-3036-4b45-9b59-c20021d020ae.jpg,dyed-resection-margins,5,01906.jpg
Kvasir v2/normal-cecum/normal-cecum/34164b93-78ea-48dd-a673-dfcbdbf06289.jpg,normal-cecum,1,01907.jpg
Kvasir v2/polyps/polyps/0b8ccb81-1786-4a67-b6d0-f42454f7a730.jpg,polyps,2,01908.jpg
Kvasir v2/normal/normal/c5d6a64a-4e37-42dc-b8c1-1dcdecd93bea.jpg,normal,8,01909.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/4e8e5e63-45b4-4860-bd10-8b08d7dba812.jpg,dyed-resection-margins,5,01910.jpg
Kvasir v2/esophagitis/esophagitis/a930913e-95a4-487b-a0f5-84164a51fd9e.jpg,esophagitis,7,01911.jpg
Kvasir v2/esophagitis/esophagitis/47fab28b-dcf2-4fb1-8078-ba0127985f01.jpg,esophagitis,7,01912.jpg
Kvasir v2/esophagitis/esophagitis/a1ea5afc-53de-4c63-a1bc-5b99ea47f1f6.jpg,esophagitis,7,01913.jpg
Kvasir v2/esophagitis/esophagitis/5850ea23-e2a6-45aa-91db-4065241c0ab5.jpg,esophagitis,7,01914.jpg
Kvasir v2/normal/normal/2f1cb663-2978-40d3-adbf-c5f80c16769e.jpg,normal,8,01915.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/4f3bde35-92c7-4909-a314-e2cf7ab0b311.jpg,ulcerative-colitis,4,01916.jpg
Kvasir v2/normal/normal/af362605-aabf-46f0-ba71-ba6859b17837.jpg,normal,8,01917.jpg
Kvasir v2/normal/normal/bc13efbf-5250-48ca-92f8-8c0abf69dc36.jpg,normal,8,01918.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/2c3d00a1-22a5-48e6-bf4f-737606d98a34.jpg,dyed-lifted-polyps,3,01919.jpg
Kvasir v2/esophagitis/esophagitis/e068a8b4-1e6c-42ea-b4b9-e3c74467fbb0.jpg,esophagitis,7,01920.jpg
Kvasir v2/esophagitis/esophagitis/97fb21f9-f05c-447a-9d55-b9d719a8e696.jpg,esophagitis,7,01921.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/0afc0689-2f7e-4f79-9aa8-5f4531d9549d.jpg,dyed-lifted-polyps,3,01922.jpg
Kvasir v2/normal-cecum/normal-cecum/d61f3d60-2cc7-4d63-8d5e-db678f7a90c3.jpg,normal-cecum,1,01923.jpg
Kvasir v2/normal-cecum/normal-cecum/b70191eb-6aae-4b87-94aa-912833d672cb.jpg,normal-cecum,1,01924.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/8b793030-4370-441d-a5dd-0e0c3d2c145c.jpg,dyed-resection-margins,5,01925.jpg
Kvasir v2/polyps/polyps/ed43c566-42d1-4fff-bca7-dbcc6d457774.jpg,polyps,2,01926.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/81a19f64-c1f3-4adf-aa69-ef6cad6267b6.jpg,dyed-resection-margins,5,01927.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/0e4dde38-ba8a-4526-99f5-a23912dd2ac7.jpg,dyed-resection-margins,5,01928.jpg
Kvasir v2/esophagitis/esophagitis/dcb99bd8-ff0b-4272-b345-1ac4418cc5e2.jpg,esophagitis,7,01929.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/6f722933-99c0-416e-9740-7da4b76759e5.jpg,dyed-lifted-polyps,3,01930.jpg
Kvasir v2/esophagitis/esophagitis/b50b5a17-cad9-42a7-83f3-7bde7fdebf4e.jpg,esophagitis,7,01931.jpg
Kvasir v2/normal/normal/39d1bd8d-186f-4c68-8e37-a69124a7b056.jpg,normal,8,01932.jpg
Kvasir v2/normal-cecum/normal-cecum/6e58d400-37b5-44da-b1bc-b55a0501bcf3.jpg,normal-cecum,1,01933.jpg
Kvasir v2/normal/normal/c6b0e2a6-1a01-446a-8e53-c58fcccf3cbe.jpg,normal,8,01934.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/a1fa10cb-5c2b-450b-a3b4-fd9494b5b7eb.jpg,dyed-lifted-polyps,3,01935.jpg
Kvasir v2/esophagitis/esophagitis/90b8a47e-85b1-4614-9a2b-776ceceed955.jpg,esophagitis,7,01936.jpg
Kvasir v2/normal/normal/ee3f8fd8-6647-432e-986a-35a840d76ac9.jpg,normal,8,01937.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/8643d176-53bc-408a-b6c9-c2bad7c7285f.jpg,dyed-lifted-polyps,3,01938.jpg
Kvasir v2/esophagitis/esophagitis/45f34c02-4188-4486-9f03-32b61c1eda19.jpg,esophagitis,7,01939.jpg
Kvasir v2/esophagitis/esophagitis/e75c3363-27c6-48bd-9d43-30f074a23dc0.jpg,esophagitis,7,01940.jpg
Kvasir v2/polyps/polyps/d3730333-1b15-47bf-9ccd-44dea7aca766.jpg,polyps,2,01941.jpg
Kvasir v2/normal-cecum/normal-cecum/cbf1bdd8-4537-49e2-8e03-83227e6e0f8a.jpg,normal-cecum,1,01942.jpg
Kvasir v2/normal/normal/3e1c11e6-33b3-4e1f-b648-4fc6367b8d40.jpg,normal,8,01943.jpg
Kvasir v2/normal/normal/3bafd3f4-82e9-4e0c-8d4c-994579e36f67.jpg,normal,8,01944.jpg
Kvasir v2/normal-cecum/normal-cecum/fcb5a6b7-9a2f-45cc-a400-930e32d070c1.jpg,normal-cecum,1,01945.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/ad082124-8ae2-4697-83a2-d2998ef2e55c.jpg,dyed-resection-margins,5,01946.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/ba3f5bf3-86aa-49c3-8576-b670a7c5a66b.jpg,dyed-lifted-polyps,3,01947.jpg
Kvasir v2/polyps/polyps/8816b980-c716-484a-9d2e-0d2e80836b26.jpg,polyps,2,01948.jpg
Kvasir v2/esophagitis/esophagitis/34dd24b5-e521-4c90-bf72-dc2adf970c77.jpg,esophagitis,7,01949.jpg
Kvasir v2/esophagitis/esophagitis/fdcc6c6c-02e9-4b69-b73d-701f295fd210.jpg,esophagitis,7,01950.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/509c4af0-a094-4929-8f89-111e0d02f962.jpg,dyed-lifted-polyps,3,01951.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/6f2c5da1-0274-4423-89a3-fee48dad9a70.jpg,dyed-lifted-polyps,3,01952.jpg
Kvasir v2/polyps/polyps/1e634ae8-a05d-4152-9cff-ce35c8cb57c4.jpg,polyps,2,01953.jpg
Kvasir v2/normal-cecum/normal-cecum/0d4d1e3d-c588-4cc0-9e3b-e30c0164f630.jpg,normal-cecum,1,01954.jpg
Kvasir v2/esophagitis/esophagitis/bba3ca13-8cf8-4721-91ef-29a281655c3a.jpg,esophagitis,7,01955.jpg
Kvasir v2/polyps/polyps/9a1f8fc3-c7d2-4a11-b403-94d95ae2f4c6.jpg,polyps,2,01956.jpg
Kvasir v2/esophagitis/esophagitis/8a9f6a2f-94a7-4764-93dd-a07afd3e310d.jpg,esophagitis,7,01957.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/3ab3ae60-109d-4565-bda1-7e555a70138e.jpg,dyed-lifted-polyps,3,01958.jpg
Kvasir v2/normal-pylorus/normal-pylorus/c4575f64-36ba-4100-aa14-3d022d5b0674.jpg,normal-pylorus,6,01959.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/072f6948-3b1f-4c54-980e-a34d2eb8dfe6.jpg,dyed-lifted-polyps,3,01960.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/928360b5-dff3-4e4d-bb40-3a4b7a77d16b.jpg,ulcerative-colitis,4,01961.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/12d2689e-0215-4899-83aa-f8d6794b4990.jpg,dyed-resection-margins,5,01962.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/a902e8ee-e501-48af-b752-705f991abc71.jpg,dyed-resection-margins,5,01963.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/34f52c7a-3978-4a4b-ae7f-d431f6e2b17d.jpg,ulcerative-colitis,4,01964.jpg
Kvasir v2/normal/normal/6eb14b93-66a6-4d5e-b3ec-9f780da82dd1.jpg,normal,8,01965.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/8e4bc504-a74b-43c5-8c58-a4132ad66cae.jpg,dyed-lifted-polyps,3,01966.jpg
Kvasir v2/normal-cecum/normal-cecum/0cb87b92-a78f-4bba-9543-9540048a73f1.jpg,normal-cecum,1,01967.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/ae68bef5-8ca4-42fd-a275-d34ee4ea8c14_00001236.jpg,ulcerative-colitis,4,01968.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/8435d203-4e3e-49e8-a3ab-484edfef3d07.jpg,dyed-lifted-polyps,3,01969.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/b5cd5827-35de-4f57-b299-fe80e076fe5e.jpg,dyed-resection-margins,5,01970.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/5eb10179-eef9-4ba0-9071-2d3ea439bb58.jpg,dyed-resection-margins,5,01971.jpg
Kvasir v2/esophagitis/esophagitis/12dfdc4c-5e67-4108-aee4-77f08a34cfb8.jpg,esophagitis,7,01972.jpg
Kvasir v2/normal/normal/b10aeeed-11f3-41c1-8eee-726dcc1d1352.jpg,normal,8,01973.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/7191adaf-dce7-4d75-a0ef-4815d2d7b4db.jpg,ulcerative-colitis,4,01974.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/94a5709e-0b95-45cf-9529-dab11496823a.jpg,dyed-resection-margins,5,01975.jpg
Kvasir v2/polyps/polyps/56d36c2a-a318-4aef-a454-2b58be054342.jpg,polyps,2,01976.jpg
Kvasir v2/esophagitis/esophagitis/19550c07-0861-4c6e-b81b-261201b242bd.jpg,esophagitis,7,01977.jpg
Kvasir v2/normal/normal/7a66f66a-e7de-44a0-a898-12863f6e93ac.jpg,normal,8,01978.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/d35c9226-f489-40b7-852e-20fafa1a5e98.jpg,ulcerative-colitis,4,01979.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/3fdd9fdf-f018-46bf-9502-474633265ace.jpg,dyed-lifted-polyps,3,01980.jpg
Kvasir v2/normal-pylorus/normal-pylorus/ed1a6dbf-8454-486a-9d5d-68e1d7983498.jpg,normal-pylorus,6,01981.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/b571f592-7ba1-4223-be73-df220e2a5e7c.jpg,dyed-resection-margins,5,01982.jpg
Kvasir v2/normal/normal/74a0bc6d-83a6-4caa-8a67-c93c9274ea51.jpg,normal,8,01983.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/6a15d7fc-cdaa-4e50-a97d-974e645697e2.jpg,dyed-resection-margins,5,01984.jpg
Kvasir v2/normal-cecum/normal-cecum/bdd59bd4-b3c9-4758-bc8a-611b11f4f588.jpg,normal-cecum,1,01985.jpg
Kvasir v2/normal/normal/b218f19c-60f8-4f3e-a273-babddaad4823.jpg,normal,8,01986.jpg
Kvasir v2/normal/normal/1631b799-6638-401f-ba74-d7358478aa29.jpg,normal,8,01987.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/c1de8f5e-5e55-4463-b4d6-1a9b4cf9e1fd.jpg,dyed-resection-margins,5,01988.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/55162bcd-887f-4a5c-b868-e31cb5ffbbdf.jpg,dyed-lifted-polyps,3,01989.jpg
Kvasir v2/normal/normal/e8b8a590-e8ef-406b-9fca-87dcf68ab5dd.jpg,normal,8,01990.jpg
Kvasir v2/polyps/polyps/687f8a1f-3c09-4b08-b6a6-27479bd8f012.jpg,polyps,2,01991.jpg
Kvasir v2/normal-pylorus/normal-pylorus/609bf923-2306-4e3b-871a-b5f86e23a460.jpg,normal-pylorus,6,01992.jpg
Kvasir v2/normal/normal/5ea8bb83-6a51-4a66-824a-9ebcc04ecd2f.jpg,normal,8,01993.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/34188ccd-e84f-4f0b-b050-35b022c34073.jpg,dyed-lifted-polyps,3,01994.jpg
Kvasir v2/polyps/polyps/8aaff417-d371-41b9-8680-bd5c71c83731.jpg,polyps,2,01995.jpg
Kvasir v2/normal-pylorus/normal-pylorus/7f7fa464-ebf8-4431-bb59-c3b5b4a773b0.jpg,normal-pylorus,6,01996.jpg
Kvasir v2/normal-cecum/normal-cecum/add18d45-2127-4035-b077-8be93150baff.jpg,normal-cecum,1,01997.jpg
Kvasir v2/normal-cecum/normal-cecum/8d691c91-04e8-4a2b-8760-a00c518e9ea8.jpg,normal-cecum,1,01998.jpg
Kvasir v2/normal-cecum/normal-cecum/6a0754b2-728d-432b-ab4f-9b89fff2ae1d.jpg,normal-cecum,1,01999.jpg
Kvasir v2/normal-pylorus/normal-pylorus/8baeccb9-1f39-47cc-89aa-c860864ef7fc.jpg,normal-pylorus,6,02000.jpg
Kvasir v2/esophagitis/esophagitis/30bbc4ab-ba6e-4949-b890-8a4657d1ee61.jpg,esophagitis,7,02001.jpg
Kvasir v2/polyps/polyps/1d4b05ba-1598-4e31-9f1b-81ef1dc3406c.jpg,polyps,2,02002.jpg
Kvasir v2/esophagitis/esophagitis/62431f0d-b4b8-4d98-a555-a581d2bf8e70.jpg,esophagitis,7,02003.jpg
Kvasir v2/normal/normal/b2dbde49-1095-48bf-b440-710057b5e6ed.jpg,normal,8,02004.jpg
Kvasir v2/polyps/polyps/d2e55349-46d2-45f9-98cf-b9c5f7aaa294.jpg,polyps,2,02005.jpg
Kvasir v2/normal/normal/12051edb-77d9-448a-bc25-b54723aec82c.jpg,normal,8,02006.jpg
Kvasir v2/normal-cecum/normal-cecum/7204f536-c4d0-4f7e-a85e-2c40189e4b4c.jpg,normal-cecum,1,02007.jpg
Kvasir v2/normal-pylorus/normal-pylorus/5c7ad348-4f5c-4b6d-b3e6-5fa397aefc3d.jpg,normal-pylorus,6,02008.jpg
Kvasir v2/normal-cecum/normal-cecum/7dfe49b6-07f1-4e5a-ba52-bb2497d62d04.jpg,normal-cecum,1,02009.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/cd002e8b-f6df-43f4-a1da-97099bea7b04.jpg,dyed-lifted-polyps,3,02010.jpg
Kvasir v2/normal-pylorus/normal-pylorus/a9e5494b-c9a5-4115-8b0c-62b179143984.jpg,normal-pylorus,6,02011.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/2b42eaad-16d3-4bab-85b2-07a51488be7b.jpg,ulcerative-colitis,4,02012.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/fa1a9369-efa6-42ef-909f-e8347679148b.jpg,dyed-lifted-polyps,3,02013.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/1901907f-8220-4a31-b878-578a4bb8cbbb.jpg,dyed-lifted-polyps,3,02014.jpg
Kvasir v2/normal-cecum/normal-cecum/5da558c7-0e7e-40ab-8363-e263e22b64f9.jpg,normal-cecum,1,02015.jpg
Kvasir v2/polyps/polyps/6a2e9528-7abb-4456-9797-31f3c6b301bb.jpg,polyps,2,02016.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/b139abeb-82c1-403c-b780-d763deeb83e2.jpg,dyed-resection-margins,5,02017.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/90aab213-c306-4571-872f-ca64de8663cc.jpg,dyed-resection-margins,5,02018.jpg
Kvasir v2/normal-cecum/normal-cecum/fd8bcdf0-43fa-4ac2-acd4-ba4f7ca0d9f2.jpg,normal-cecum,1,02019.jpg
Kvasir v2/normal/normal/c27b3388-813f-4ce5-a3e6-411df622d909.jpg,normal,8,02020.jpg
Kvasir v2/polyps/polyps/1ed1df93-8140-40f1-a690-7048fdf4c269.jpg,polyps,2,02021.jpg
Kvasir v2/polyps/polyps/fa5a482c-6e84-4371-8624-e27e2a178e8b.jpg,polyps,2,02022.jpg
Kvasir v2/normal/normal/7f82012e-69ff-45ed-9a52-95e87cc4558b.jpg,normal,8,02023.jpg
Kvasir v2/normal/normal/f9a46021-20b1-4351-9eca-f713e28c8d16.jpg,normal,8,02024.jpg
Kvasir v2/normal-pylorus/normal-pylorus/99872978-b3d3-47de-9ee8-2dcb6f2ba582.jpg,normal-pylorus,6,02025.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/5645b26f-6de9-4ed8-8c19-cac6ca22847a.jpg,dyed-lifted-polyps,3,02026.jpg
Kvasir v2/polyps/polyps/1f90cf80-e7b9-4fb7-8d14-22d058fed8ab.jpg,polyps,2,02027.jpg
Kvasir v2/normal-pylorus/normal-pylorus/2ad54a7f-242f-412a-974b-b184463907c7.jpg,normal-pylorus,6,02028.jpg
Kvasir v2/esophagitis/esophagitis/7653ae95-dd99-47a2-be36-1e75a425c3e5.jpg,esophagitis,7,02029.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/355c34da-34e8-4af5-89ec-5aab85d7f7cc.jpg,dyed-lifted-polyps,3,02030.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/24bf66ac-daa0-4b0a-9b82-2604b59e1fe0.jpg,dyed-resection-margins,5,02031.jpg
Kvasir v2/polyps/polyps/78f877f3-083c-40ef-a82c-65764f6ab285.jpg,polyps,2,02032.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/4779a0e4-c0bf-4d57-b368-e302066453fc.jpg,ulcerative-colitis,4,02033.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/d147f0ea-84e1-4905-a525-b2b0ae150410.jpg,dyed-resection-margins,5,02034.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/7bb4f7af-7638-4f17-85d0-1b411726c9db.jpg,dyed-lifted-polyps,3,02035.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/55f96c7e-85c5-4659-a8dc-59af493b0ac8.jpg,ulcerative-colitis,4,02036.jpg
Kvasir v2/polyps/polyps/53aa8af7-1846-49eb-83ec-2cc531b6babd.jpg,polyps,2,02037.jpg
Kvasir v2/normal-pylorus/normal-pylorus/c010d670-0556-4147-b0fc-75ecaa4315fd.jpg,normal-pylorus,6,02038.jpg
Kvasir v2/normal-pylorus/normal-pylorus/e6c18053-0d5e-482f-8416-5fecf2bedb57.jpg,normal-pylorus,6,02039.jpg
Kvasir v2/normal-pylorus/normal-pylorus/3dbe9a52-2f91-4267-b9f0-bf1fb03191ab.jpg,normal-pylorus,6,02040.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/c7e038cd-0260-4685-8b07-4815769b558a.jpg,dyed-lifted-polyps,3,02041.jpg
Kvasir v2/normal-cecum/normal-cecum/fcdf8263-d57e-4a18-98e0-d9c43ff31bcb.jpg,normal-cecum,1,02042.jpg
Kvasir v2/normal/normal/e1a1a80c-3998-414a-98fb-996b86c12908.jpg,normal,8,02043.jpg
Kvasir v2/polyps/polyps/55ad4e6b-9af8-475b-8fad-5a6fc8ed7a6f.jpg,polyps,2,02044.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/859de4f3-6247-4278-85c4-5dc28f20dffa.jpg,dyed-resection-margins,5,02045.jpg
Kvasir v2/normal-pylorus/normal-pylorus/fd357ea7-8c16-436a-993f-1e684edb056a.jpg,normal-pylorus,6,02046.jpg
Kvasir v2/normal/normal/e5740c97-cdbc-4e19-b1de-f60eaa488dee.jpg,normal,8,02047.jpg
Kvasir v2/polyps/polyps/a80abd57-829c-486e-9573-a4365e35b6e7.jpg,polyps,2,02048.jpg
Kvasir v2/polyps/polyps/4e0b851c-0df5-4f72-bbe3-3b2274e6dc9b.jpg,polyps,2,02049.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/5b7ad8b1-d775-4775-9f65-2589924c03af.jpg,ulcerative-colitis,4,02050.jpg
Kvasir v2/polyps/polyps/e3d4325f-48ae-4342-a5c5-cf5a6d71ac88.jpg,polyps,2,02051.jpg
Kvasir v2/normal-pylorus/normal-pylorus/0e7ef394-a63f-4273-97b1-db7202b4fb22.jpg,normal-pylorus,6,02052.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/8e8fbd48-44a9-4cf1-a01d-b14a82def226.jpg,dyed-lifted-polyps,3,02053.jpg
Kvasir v2/normal/normal/38ca5cf9-84ae-4c19-a896-7ce0f848a0c7.jpg,normal,8,02054.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/7864e146-4de1-4a9c-b763-6d7e73804975.jpg,dyed-lifted-polyps,3,02055.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/67a9fd86-a841-4a70-bec0-d045c261f7bf.jpg,ulcerative-colitis,4,02056.jpg
Kvasir v2/normal/normal/d56e2d07-6c3e-4de8-b8f2-a07054e4558e.jpg,normal,8,02057.jpg
Kvasir v2/normal-cecum/normal-cecum/3d5510c8-7acc-4db1-bb6c-b1e1ce293976.jpg,normal-cecum,1,02058.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/32fac3fd-105e-4eee-9226-f0fb9181c862.jpg,dyed-resection-margins,5,02059.jpg
Kvasir v2/polyps/polyps/1bce106c-4203-492d-8676-e6467e6f7020.jpg,polyps,2,02060.jpg
Kvasir v2/esophagitis/esophagitis/1d383620-a8b9-457c-84bb-1f64192e3479.jpg,esophagitis,7,02061.jpg
Kvasir v2/normal/normal/bba02f9a-adaf-4fa6-af4d-e750cf282e96.jpg,normal,8,02062.jpg
Kvasir v2/esophagitis/esophagitis/3727a07b-569a-4c57-b613-5a55d568e6f3.jpg,esophagitis,7,02063.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/07270b1b-84de-40d2-bbff-698bf3b91512.jpg,dyed-lifted-polyps,3,02064.jpg
Kvasir v2/normal-cecum/normal-cecum/3fb02f4a-8aa2-4c87-9c85-e20e61210d30.jpg,normal-cecum,1,02065.jpg
